time_s,row,state
88.922,Flat,1
89.072,Flat,1
89.221,Flat,1
89.371,Flat,1
89.52,Flat,1
89.67,Flat,1
89.819,Flat,1
89.969,Flat,1
90.118,Flat,1
90.268,Flat,1
90.417,Flat,1
90.567,Flat,1
90.716,Flat,1
90.866,Flat,1
91.015,Flat,1
91.165,Flat,1
91.314,Flat,1
91.464,Flat,1
91.613,Flat,1
91.763,Flat,1
91.912,Flat,1
92.062,Flat,1
92.211,Flat,1
92.361,Flat,1
92.51,Flat,1
92.66,Flat,1
92.809,Flat,1
92.959,Flat,1
93.108,Flat,1
93.258,Flat,1
93.407,Flat,1
93.557,Flat,1
93.706,Flat,1
93.856,Flat,1
94.005,Flat,1
94.155,Flat,1
94.304,Flat,1
94.454,Flat,1
94.603,Flat,0
94.753,Flat,0
94.902,Flat,0
95.052,Flat,0
95.201,Flat,0
95.351,Flat,0
95.5,Flat,1
95.65,Flat,1
95.799,Flat,1
95.949,Flat,1
96.098,Flat,1
96.248,Flat,1
96.397,Flat,1
96.547,Flat,1
96.697,Flat,1
96.846,Flat,1
96.996,Flat,1
97.145,Flat,1
97.295,Flat,1
97.444,Flat,1
97.594,Flat,1
97.743,Flat,1
97.893,Flat,1
98.042,Flat,1
98.192,Flat,1
98.341,Flat,1
98.491,Flat,1
98.64,Flat,1
98.79,Flat,1
98.939,Flat,1
99.089,Flat,1
99.238,Flat,1
99.388,Flat,1
99.537,Flat,1
99.687,Flat,1
99.836,Flat,1
99.986,Flat,1
100.135,Flat,1
100.285,Flat,1
100.434,Flat,1
100.584,Flat,1
100.733,Flat,1
100.883,Flat,1
101.032,Flat,1
101.182,Flat,1
101.331,Flat,1
101.481,Flat,1
101.63,Flat,1
101.78,Flat,1
101.929,Flat,1
102.079,Flat,1
102.228,Flat,1
102.378,Flat,1
102.527,Flat,1
102.677,Flat,1
102.826,Flat,1
102.976,Flat,1
103.125,Flat,1
103.275,Flat,1
103.424,Flat,1
103.574,Flat,1
103.723,Flat,1
103.873,Flat,1
104.022,Flat,1
104.172,Flat,1
104.321,Flat,1
104.471,Flat,1
104.62,Flat,1
104.77,Flat,1
104.919,Flat,1
105.069,Flat,1
105.218,Flat,1
105.368,Flat,1
105.518,Flat,1
105.667,Flat,1
105.817,Flat,1
105.966,Flat,1
106.116,Flat,1
106.265,Flat,1
106.415,Flat,1
106.564,Flat,1
106.714,Flat,1
106.863,Flat,1
107.013,Flat,1
107.162,Flat,1
107.312,Flat,1
107.461,Flat,1
107.611,Flat,1
107.76,Flat,1
107.91,Flat,1
108.059,Flat,1
108.209,Flat,1
108.358,Flat,1
-0.036,Inclined,1
0.114,Inclined,0
0.263,Inclined,0
0.413,Inclined,0
0.563,Inclined,0
0.712,Inclined,0
0.862,Inclined,0
1.011,Inclined,0
1.161,Inclined,0
1.31,Inclined,0
1.46,Inclined,0
1.609,Inclined,0
1.759,Inclined,0
1.908,Inclined,0
2.058,Inclined,0
2.207,Inclined,0
2.357,Inclined,0
2.506,Inclined,0
2.656,Inclined,0
2.805,Inclined,0
2.955,Inclined,0
3.104,Inclined,0
3.254,Inclined,0
3.403,Inclined,0
3.553,Inclined,0
3.702,Inclined,0
3.852,Inclined,0
4.001,Inclined,0
4.151,Inclined,0
4.3,Inclined,0
4.45,Inclined,0
4.599,Inclined,0
4.749,Inclined,0
4.898,Inclined,0
5.048,Inclined,0
5.197,Inclined,0
5.347,Inclined,0
5.496,Inclined,0
5.646,Inclined,0
5.795,Inclined,0
5.945,Inclined,0
6.094,Inclined,0
6.244,Inclined,0
6.393,Inclined,0
6.543,Inclined,0
6.692,Inclined,0
6.842,Inclined,0
6.991,Inclined,0
7.141,Inclined,0
7.29,Inclined,0
7.44,Inclined,0
7.589,Inclined,0
7.739,Inclined,0
7.888,Inclined,0
8.038,Inclined,0
8.187,Inclined,0
8.337,Inclined,0
8.486,Inclined,0
8.636,Inclined,0
8.785,Inclined,0
8.935,Inclined,0
9.084,Inclined,0
9.234,Inclined,0
9.384,Inclined,0
9.533,Inclined,0
9.683,Inclined,0
9.832,Inclined,0
9.982,Inclined,0
10.131,Inclined,0
10.281,Inclined,0
10.43,Inclined,0
10.58,Inclined,0
10.729,Inclined,0
10.879,Inclined,0
11.028,Inclined,0
11.178,Inclined,0
11.327,Inclined,0
11.477,Inclined,0
11.626,Inclined,0
11.776,Inclined,0
11.925,Inclined,0
12.075,Inclined,0
12.224,Inclined,0
12.374,Inclined,0
12.523,Inclined,0
12.673,Inclined,0
12.822,Inclined,0
12.972,Inclined,0
13.121,Inclined,0
13.271,Inclined,0
13.42,Inclined,0
13.57,Inclined,0
13.719,Inclined,0
13.869,Inclined,0
14.018,Inclined,0
14.168,Inclined,0
14.317,Inclined,0
14.467,Inclined,0
14.616,Inclined,0
14.766,Inclined,0
14.915,Inclined,0
15.065,Inclined,0
15.214,Inclined,0
15.364,Inclined,0
15.513,Inclined,0
15.663,Inclined,0
15.812,Inclined,0
15.962,Inclined,0
16.111,Inclined,0
16.261,Inclined,0
16.41,Inclined,0
16.56,Inclined,0
16.709,Inclined,0
16.859,Inclined,0
17.008,Inclined,0
17.158,Inclined,0
17.307,Inclined,0
17.457,Inclined,0
17.606,Inclined,0
17.756,Inclined,0
17.905,Inclined,0
18.055,Inclined,0
18.205,Inclined,0
18.354,Inclined,0
18.504,Inclined,0
18.653,Inclined,0
18.803,Inclined,0
18.952,Inclined,0
19.102,Inclined,0
19.251,Inclined,0
19.401,Inclined,0
19.55,Inclined,0
19.7,Inclined,0
19.849,Inclined,0
19.999,Inclined,0
20.148,Inclined,0
20.298,Inclined,0
20.447,Inclined,0
20.597,Inclined,0
20.746,Inclined,0
20.896,Inclined,0
21.045,Inclined,0
21.195,Inclined,0
21.344,Inclined,0
21.494,Inclined,0
21.643,Inclined,0
21.793,Inclined,0
21.942,Inclined,0
22.092,Inclined,0
22.241,Inclined,0
22.391,Inclined,0
22.54,Inclined,0
22.69,Inclined,0
22.839,Inclined,0
22.989,Inclined,0
23.138,Inclined,0
23.288,Inclined,0
23.437,Inclined,0
23.587,Inclined,0
23.736,Inclined,0
23.886,Inclined,0
24.035,Inclined,0
24.185,Inclined,0
24.334,Inclined,0
24.484,Inclined,0
24.633,Inclined,0
24.783,Inclined,0
24.932,Inclined,0
25.082,Inclined,0
25.231,Inclined,0
25.381,Inclined,0
25.53,Inclined,0
25.68,Inclined,0
25.829,Inclined,0
25.979,Inclined,0
26.128,Inclined,0
26.278,Inclined,0
26.427,Inclined,0
26.577,Inclined,0
26.727,Inclined,0
26.876,Inclined,0
27.026,Inclined,0
27.175,Inclined,0
27.325,Inclined,0
27.474,Inclined,0
27.624,Inclined,0
27.773,Inclined,0
27.923,Inclined,0
28.072,Inclined,0
28.222,Inclined,0
28.371,Inclined,0
28.521,Inclined,0
28.67,Inclined,0
28.82,Inclined,0
28.969,Inclined,0
29.119,Inclined,0
29.268,Inclined,0
29.418,Inclined,0
29.567,Inclined,0
29.717,Inclined,0
29.866,Inclined,0
30.016,Inclined,0
30.165,Inclined,0
30.315,Inclined,0
30.464,Inclined,0
30.614,Inclined,0
30.763,Inclined,0
30.913,Inclined,0
31.062,Inclined,0
31.212,Inclined,0
31.361,Inclined,0
31.511,Inclined,0
31.66,Inclined,0
31.81,Inclined,0
31.959,Inclined,0
32.109,Inclined,0
32.258,Inclined,0
32.408,Inclined,0
32.557,Inclined,0
32.707,Inclined,0
32.856,Inclined,0
33.006,Inclined,0
33.155,Inclined,0
33.305,Inclined,0
33.454,Inclined,0
33.604,Inclined,0
33.753,Inclined,0
33.903,Inclined,0
34.052,Inclined,0
34.202,Inclined,0
34.351,Inclined,0
34.501,Inclined,0
34.65,Inclined,0
34.8,Inclined,0
34.949,Inclined,0
35.099,Inclined,0
35.248,Inclined,0
35.398,Inclined,0
35.548,Inclined,0
35.697,Inclined,0
35.847,Inclined,0
35.996,Inclined,0
36.146,Inclined,0
36.295,Inclined,0
36.445,Inclined,0
36.594,Inclined,1
36.744,Inclined,1
36.893,Inclined,1
37.043,Inclined,1
37.192,Inclined,1
37.342,Inclined,1
37.491,Inclined,1
37.641,Inclined,1
37.79,Inclined,1
37.94,Inclined,1
38.089,Inclined,1
38.239,Inclined,1
38.388,Inclined,0
38.538,Inclined,0
38.687,Inclined,0
38.837,Inclined,0
38.986,Inclined,0
39.136,Inclined,0
39.285,Inclined,0
39.435,Inclined,0
39.584,Inclined,0
39.734,Inclined,0
39.883,Inclined,0
40.033,Inclined,0
40.182,Inclined,0
40.332,Inclined,0
40.481,Inclined,0
40.631,Inclined,0
40.78,Inclined,0
40.93,Inclined,0
41.079,Inclined,0
41.229,Inclined,0
41.378,Inclined,0
41.528,Inclined,0
41.677,Inclined,0
41.827,Inclined,0
41.976,Inclined,0
42.126,Inclined,0
42.275,Inclined,0
42.425,Inclined,0
42.574,Inclined,0
42.724,Inclined,0
42.873,Inclined,0
43.023,Inclined,0
43.172,Inclined,0
43.322,Inclined,0
43.471,Inclined,0
43.621,Inclined,0
43.77,Inclined,0
43.92,Inclined,0
44.069,Inclined,0
44.219,Inclined,0
44.369,Inclined,0
44.518,Inclined,0
44.668,Inclined,0
44.817,Inclined,0
44.967,Inclined,0
45.116,Inclined,0
45.266,Inclined,0
45.415,Inclined,0
45.565,Inclined,0
45.714,Inclined,0
45.864,Inclined,0
46.013,Inclined,0
46.163,Inclined,0
46.312,Inclined,0
46.462,Inclined,0
46.611,Inclined,0
46.761,Inclined,1
46.91,Inclined,1
47.06,Inclined,1
47.209,Inclined,1
47.359,Inclined,1
47.508,Inclined,1
47.658,Inclined,1
47.807,Inclined,1
47.957,Inclined,1
48.106,Inclined,1
48.256,Inclined,1
48.405,Inclined,1
48.555,Inclined,1
48.704,Inclined,1
48.854,Inclined,1
49.003,Inclined,1
49.153,Inclined,1
49.302,Inclined,1
49.452,Inclined,1
49.601,Inclined,1
49.751,Inclined,1
49.9,Inclined,0
50.05,Inclined,0
50.199,Inclined,0
50.349,Inclined,0
50.498,Inclined,0
50.648,Inclined,0
50.797,Inclined,0
50.947,Inclined,0
51.096,Inclined,0
51.246,Inclined,0
51.395,Inclined,0
51.545,Inclined,0
51.694,Inclined,0
51.844,Inclined,0
51.993,Inclined,0
52.143,Inclined,0
52.292,Inclined,0
52.442,Inclined,0
52.591,Inclined,0
52.741,Inclined,0
52.89,Inclined,0
53.04,Inclined,0
53.19,Inclined,0
53.339,Inclined,0
53.489,Inclined,0
53.638,Inclined,0
53.788,Inclined,0
53.937,Inclined,0
54.087,Inclined,0
54.236,Inclined,0
54.386,Inclined,0
54.535,Inclined,0
54.685,Inclined,0
54.834,Inclined,0
54.984,Inclined,0
55.133,Inclined,0
55.283,Inclined,0
55.432,Inclined,0
55.582,Inclined,0
55.731,Inclined,0
55.881,Inclined,0
56.03,Inclined,0
56.18,Inclined,0
56.329,Inclined,0
56.479,Inclined,0
56.628,Inclined,0
56.778,Inclined,0
56.927,Inclined,0
57.077,Inclined,0
57.226,Inclined,0
57.376,Inclined,0
57.525,Inclined,0
57.675,Inclined,0
57.824,Inclined,0
57.974,Inclined,0
58.123,Inclined,0
58.273,Inclined,0
58.422,Inclined,0
58.572,Inclined,0
58.721,Inclined,0
58.871,Inclined,0
59.02,Inclined,0
59.17,Inclined,0
59.319,Inclined,0
59.469,Inclined,0
59.618,Inclined,0
59.768,Inclined,0
59.917,Inclined,0
60.067,Inclined,0
60.216,Inclined,0
60.366,Inclined,0
60.515,Inclined,0
60.665,Inclined,0
60.814,Inclined,0
60.964,Inclined,0
61.113,Inclined,0
61.263,Inclined,0
61.412,Inclined,0
61.562,Inclined,0
61.712,Inclined,0
61.861,Inclined,0
62.011,Inclined,0
62.16,Inclined,0
62.31,Inclined,0
62.459,Inclined,0
62.609,Inclined,0
62.758,Inclined,0
62.908,Inclined,0
63.057,Inclined,0
63.207,Inclined,0
63.356,Inclined,0
63.506,Inclined,0
63.655,Inclined,0
63.805,Inclined,0
63.954,Inclined,0
64.104,Inclined,0
64.253,Inclined,0
64.403,Inclined,0
64.552,Inclined,0
64.702,Inclined,0
64.851,Inclined,0
65.001,Inclined,1
65.15,Inclined,1
65.3,Inclined,1
65.449,Inclined,1
65.599,Inclined,1
65.748,Inclined,1
65.898,Inclined,1
66.047,Inclined,0
66.197,Inclined,0
66.346,Inclined,0
66.496,Inclined,0
66.645,Inclined,0
66.795,Inclined,0
66.944,Inclined,0
67.094,Inclined,0
67.243,Inclined,0
67.393,Inclined,0
67.542,Inclined,0
67.692,Inclined,0
67.841,Inclined,0
67.991,Inclined,0
68.14,Inclined,0
68.29,Inclined,0
68.439,Inclined,0
68.589,Inclined,0
68.738,Inclined,0
68.888,Inclined,0
69.037,Inclined,0
69.187,Inclined,0
69.336,Inclined,0
69.486,Inclined,0
69.635,Inclined,0
69.785,Inclined,0
69.934,Inclined,0
70.084,Inclined,0
70.233,Inclined,0
70.383,Inclined,0
70.533,Inclined,0
70.682,Inclined,0
70.832,Inclined,0
70.981,Inclined,0
71.131,Inclined,1
71.28,Inclined,1
71.43,Inclined,1
71.579,Inclined,1
71.729,Inclined,1
71.878,Inclined,1
72.028,Inclined,0
72.177,Inclined,0
72.327,Inclined,0
72.476,Inclined,0
72.626,Inclined,0
72.775,Inclined,0
72.925,Inclined,0
73.074,Inclined,0
73.224,Inclined,0
73.373,Inclined,0
73.523,Inclined,0
73.672,Inclined,0
73.822,Inclined,0
73.971,Inclined,0
74.121,Inclined,0
74.27,Inclined,0
74.42,Inclined,0
74.569,Inclined,0
74.719,Inclined,0
74.868,Inclined,0
75.018,Inclined,0
75.167,Inclined,0
75.317,Inclined,0
75.466,Inclined,0
75.616,Inclined,0
75.765,Inclined,0
75.915,Inclined,0
76.064,Inclined,0
76.214,Inclined,0
76.363,Inclined,0
76.513,Inclined,0
76.662,Inclined,0
76.812,Inclined,0
76.961,Inclined,0
77.111,Inclined,0
77.26,Inclined,0
77.41,Inclined,0
77.559,Inclined,0
77.709,Inclined,0
77.858,Inclined,0
78.008,Inclined,0
78.157,Inclined,0
78.307,Inclined,0
78.456,Inclined,0
78.606,Inclined,0
78.755,Inclined,0
78.905,Inclined,0
79.054,Inclined,0
79.204,Inclined,0
79.354,Inclined,0
79.503,Inclined,0
79.653,Inclined,0
79.802,Inclined,0
79.952,Inclined,0
80.101,Inclined,0
80.251,Inclined,0
80.4,Inclined,0
80.55,Inclined,0
80.699,Inclined,0
80.849,Inclined,0
80.998,Inclined,0
81.148,Inclined,0
81.297,Inclined,0
81.447,Inclined,0
81.596,Inclined,0
81.746,Inclined,0
81.895,Inclined,0
82.045,Inclined,0
82.194,Inclined,0
82.344,Inclined,0
82.493,Inclined,0
82.643,Inclined,0
82.792,Inclined,0
82.942,Inclined,0
83.091,Inclined,0
83.241,Inclined,0
83.39,Inclined,1
83.54,Inclined,1
83.689,Inclined,1
83.839,Inclined,1
83.988,Inclined,1
84.138,Inclined,1
84.287,Inclined,0
84.437,Inclined,0
84.586,Inclined,0
84.736,Inclined,0
84.885,Inclined,0
85.035,Inclined,0
85.184,Inclined,0
85.334,Inclined,0
85.483,Inclined,0
85.633,Inclined,0
85.782,Inclined,0
85.932,Inclined,0
86.081,Inclined,0
86.231,Inclined,0
86.38,Inclined,0
86.53,Inclined,0
86.679,Inclined,0
86.829,Inclined,0
86.978,Inclined,0
87.128,Inclined,0
87.277,Inclined,0
87.427,Inclined,0
87.576,Inclined,0
87.726,Inclined,0
87.876,Inclined,0
88.025,Inclined,0
88.175,Inclined,0
88.324,Inclined,0
88.474,Inclined,0
88.623,Inclined,0
88.773,Inclined,0
88.922,Inclined,0
89.072,Inclined,0
89.221,Inclined,0
89.371,Inclined,0
89.52,Inclined,0
89.67,Inclined,0
89.819,Inclined,0
89.969,Inclined,0
90.118,Inclined,0
90.268,Inclined,0
90.417,Inclined,0
90.567,Inclined,0
90.716,Inclined,0
90.866,Inclined,0
91.015,Inclined,0
91.165,Inclined,0
91.314,Inclined,0
91.464,Inclined,0
91.613,Inclined,0
91.763,Inclined,0
91.912,Inclined,0
92.062,Inclined,0
92.211,Inclined,0
92.361,Inclined,0
92.51,Inclined,0
92.66,Inclined,0
92.809,Inclined,0
92.959,Inclined,0
93.108,Inclined,0
93.258,Inclined,0
93.407,Inclined,0
93.557,Inclined,0
93.706,Inclined,0
93.856,Inclined,0
94.005,Inclined,0
94.155,Inclined,0
94.304,Inclined,0
94.454,Inclined,0
94.603,Inclined,1
94.753,Inclined,1
94.902,Inclined,1
95.052,Inclined,1
95.201,Inclined,1
95.351,Inclined,1
95.5,Inclined,0
95.65,Inclined,0
95.799,Inclined,0
95.949,Inclined,0
96.098,Inclined,0
96.248,Inclined,0
96.397,Inclined,0
96.547,Inclined,0
96.697,Inclined,0
96.846,Inclined,0
96.996,Inclined,0
97.145,Inclined,0
97.295,Inclined,0
97.444,Inclined,0
97.594,Inclined,0
97.743,Inclined,0
97.893,Inclined,0
98.042,Inclined,0
98.192,Inclined,0
98.341,Inclined,0
98.491,Inclined,0
98.64,Inclined,0
98.79,Inclined,0
98.939,Inclined,0
99.089,Inclined,0
99.238,Inclined,0
99.388,Inclined,0
99.537,Inclined,0
99.687,Inclined,0
99.836,Inclined,0
99.986,Inclined,0
100.135,Inclined,0
100.285,Inclined,0
100.434,Inclined,0
100.584,Inclined,0
100.733,Inclined,0
100.883,Inclined,0
101.032,Inclined,0
101.182,Inclined,0
101.331,Inclined,0
101.481,Inclined,0
101.63,Inclined,0
101.78,Inclined,0
101.929,Inclined,0
102.079,Inclined,0
102.228,Inclined,0
102.378,Inclined,0
102.527,Inclined,0
102.677,Inclined,0
102.826,Inclined,0
102.976,Inclined,0
103.125,Inclined,0
103.275,Inclined,0
103.424,Inclined,0
103.574,Inclined,0
103.723,Inclined,0
103.873,Inclined,0
104.022,Inclined,0
104.172,Inclined,0
104.321,Inclined,0
104.471,Inclined,0
104.62,Inclined,0
104.77,Inclined,0
104.919,Inclined,0
105.069,Inclined,0
105.218,Inclined,0
105.368,Inclined,0
105.518,Inclined,0
105.667,Inclined,0
105.817,Inclined,0
105.966,Inclined,0
106.116,Inclined,0
106.265,Inclined,0
106.415,Inclined,0
106.564,Inclined,0
106.714,Inclined,0
106.863,Inclined,0
107.013,Inclined,0
107.162,Inclined,0
107.312,Inclined,0
107.461,Inclined,0
107.611,Inclined,0
107.76,Inclined,0
107.91,Inclined,0
108.059,Inclined,0
108.209,Inclined,0
108.358,Inclined,1
